duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,yrs_educ_formal_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,dem_q7_baseline,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif
2576,53,0,0,20,5,about the same as today,260,1.024659276008606,70,0,5,2,2,2,1,10,9,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,5,2,Rented,1,0,1,1,1,2.1879522800445557,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,1,1,3073,Primary (1-5),1,0,200,200,0
2542,47,1,1,50,4,better than today,210,0.7009786367416382,90,0,3,2,4,2,2,1,11,0,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,0,1,Owned,1,0,1,1,3,0.685176432132721,Daily labour,4,1,1,-1.3513526183488216,-1.303569922385483,2,0,3076,No formal education,1,0,250,250,0
2771,33,0,0,40,5,about the same as today,250,0.9467877149581909,70,1,1,2,2,2,2,10,9,1,0,0,1,0,0,1,1,1,WhatsApp,0,son of household head,1,2,1,4,10,3,Owned,1,0,2,3,4,-0.8175992965698242,Current government job,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6083,Secondary/Matric,0,0,235,280,-45
2383,22,0,0,30,4,better than today,230,0.862976610660553,80,0,7,1,1,2,1,0,9,1,0,0,0,1,0,2,1,2,Facebook,0,head of household,0,1,0,3,9,1,Owned,1,0,2,2,2,-0.8175992965698242,Other,3,1,1,-0.4127283858996401,-0.32880223488740973,2,0,1077,Secondary/Matric,1,0,150,150,0
2733,32,0,0,0,2,about the same as today,240,0.6881594061851501,80,1,2,2,2,1,1,4.5,14.5,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,1,1,5,1,Without rent,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,2.4031443114479045,2.5955008276068097,1,0,5075,Primary (1-5),0,0,180,200,-20
2327,34,0,0,50,4,about the same as today,250,1.0249745845794678,60,1,5,2,1,2,2,10.5,10,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,3,2,Owned,1,0,2,0,3,-0.06621140241622925,Daily labour,4,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1080,Primary (1-5),1,0,100,100,0
2653,50,0,1,50,4,worse than today,250,0.9467877149581909,90,0,2,1,2,1,1,10.5,14.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,8,2,Rented,1,0,1,2,6,-0.06621140241622925,Daily labour,3,0,1,-1.3513526183488216,0.6459654526106634,2,0,4081,Middle (6-8),0,0,200,220,-20
2650,40,0,0,40,5,about the same as today,260,0.8288393616676331,70,1,2,2,2,2,2,11.5,12.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,3,0,1,Rented,1,0,1,2,3,0.685176432132721,Daily labour,4,0,1,-0.4127283858996401,0.6459654526106634,1,0,6074,No formal education,0,0,196,205,-9
2828,39,0,0,30,4,better than today,240,0.8689162135124207,90,0,4,2,2,1,2,2,15.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,2,10,2,Owned,1,0,1,4,4,-0.06621140241622925,Earnings from trade,3,0,1,2.4031443114479045,2.5955008276068097,1,0,5089,Secondary/Matric,0,0,250,280,-30
2742,41,0,0,50,5,about the same as today,255,0.9857234954833984,70,1,1,2,2,2,2,10,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,0,3,12,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,1,6086,Intermediate,0,0,260,285,-25
2622,50,0,0,50,5,better than today,260,1.024659276008606,80,0,3,2,2,2,2,10,11,1,0,1,1,0,0,1,1,1,WhatsApp,0,head of household,0,1,0,3,12,1,Rented,0,0,1,3,4,-0.8175992965698242,Earnings from trade,3,0,1,-1.3513526183488216,-1.303569922385483,1,0,6090,Intermediate,1,0,200,238,-38
2746,40,0,0,50,5,about the same as today,153,0.4078252613544464,80,1,2,2,2,2,2,12,11,1,0,1,0,0,0,1,1,1,WhatsApp,0,son of household head,1,2,1,4,8,3,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6141,Middle (6-8),0,0,220,264,-44
2607,44,0,0,50,5,about the same as today,250,0.8604651093482971,80,0,1,2,2,2,1,11.5,17,1,1,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,3,8,1,Owned,1,0,1,2,5,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,-1.303569922385483,3,0,4124,Middle (6-8),1,0,200,220,-20
1793,32,0,1,40,4,worse than today,220,0.7819775938987732,80,0,2,2,4,2,4,2,11,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,4,10,1,Owned,1,1,1,2,4,1.436564326286316,Earnings from trade,2,1,1,1.464520078998723,-1.303569922385483,2,0,3083,Secondary/Matric,1,0,300,300,0
2781,36,0,0,40,2,about the same as today,148,0.3618178963661194,90,0,2,4,2,1,1,3,14.5,1,0,0,0,0,0,1,0,2,WhatsApp,0,son of household head,1,1,1,3,12,2,Rented,1,0,1,3,3,-0.06621140241622925,Private job with a salary,3,0,1,2.4031443114479045,1.6207331401087366,1,1,5143,Intermediate,0,0,210,245,-35
2680,26,0,0,30,5,about the same as today,255,0.8976744413375854,70,1,2,4,2,2,2,10,11,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,5,16,3,Owned,1,0,2,3,5,-0.8175992965698242,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6126,University,0,0,222,257,-35
2566,33,0,0,50,5,about the same as today,260,1.024659276008606,90,0,1,1,2,2,1,11,14,1,1,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,2,1,4,10,2,Rented,1,0,2,3,5,-1.5689871311187744,Daily labour,3,0,1,-1.3513526183488216,-0.32880223488740973,3,0,4083,Secondary/Matric,1,0,150,180,-30
2647,62,0,1,50,5,worse than today,250,0.8604651093482971,80,0,2,1,1,1,2,9.5,15,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,3,0,2,Owned,1,0,2,2,5,-0.8175992965698242,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,2,0,4121,No formal education,0,0,220,260,-40
2438,50,1,0,40,4,about the same as today,235,0.7488372325897217,90,1,1,4,4,4,1,11,11.5,0,1,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,4,5,1,Rented,1,0,1,2,4,-0.06621140241622925,Earnings from trade,2,1,1,1.464520078998723,1.6207331401087366,2,0,3098,Primary (1-5),0,0,300,300,0
2674,40,1,1,20,1,about the same as today,240,0.8491171002388,70,0,4,2,1,2,2,0,9,1,0,1,1,0,0,1,1,1,Facebook,0,head of household,0,1,1,3,8,1,Owned,0,0,2,3,3,-2.3203749656677246,Other,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,1087,Middle (6-8),1,0,160,160,0
3375,60,1,1,50,1,worse than today,300,1.336145281791687,100,0,5,1,1,1,1,11.5,10,0,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,3,1,Rented,0,0,1,2,3,-0.06621140241622925,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,1,0,2075,Primary (1-5),1,0,172,172,0
2384,33,0,0,50,1,better than today,220,0.7819775938987732,70,1,5,1,1,1,1,10,9,1,0,1,0,0,1,1,1,1,Facebook,0,head of household,0,1,1,2,4,2,Owned,0,0,2,2,2,-1.5689871311187744,Daily labour,4,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1079,Primary (1-5),1,0,250,250,0
2439,50,0,0,30,4,worse than today,240,0.7860465049743652,80,0,3,2,2,2,2,1,13,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,7,0,2,Owned,1,0,1,3,5,-0.06621140241622925,Earnings from trade,2,1,1,1.464520078998723,0.6459654526106634,2,0,3099,No formal education,0,0,300,300,0
3186,30,1,1,50,4,about the same as today,240,0.8491171002388,100,0,0,2,1,1,1,11.5,9.5,0,0,0,0,0,0,2,1,1,Facebook,0,head of household,0,1,0,3,12,1,Owned someone else,0,0,1,3,5,-0.06621140241622925,Private job with a salary,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,2086,Intermediate,1,0,225,225,0
2715,28,0,0,40,5,about the same as today,245,0.9078519940376282,70,1,2,2,2,2,2,2,13,1,0,1,0,0,0,1,1,1,Facebook,0,head of household,0,1,1,2,0,3,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,1.6207331401087366,1,1,6085,No formal education,0,0,215,238,-23
3127,50,1,1,60,4,better than today,230,0.772070586681366,80,0,2,4,2,4,4,9,11.5,1,1,0,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,4,5,1,Owned,1,0,1,3,4,-0.06621140241622925,Daily labour,2,1,1,0.5258958465495415,0.6459654526106634,2,0,3090,Primary (1-5),0,0,250,250,0
2975,32,1,0,60,4,better than today,220,0.7819775938987732,75,0,7,1,1,1,1,0,7,1,0,1,1,1,0,4,1,2,Facebook,0,head of household,0,1,1,2,18,2,Owned,1,0,2,2,3,-0.8175992965698242,Current government job,2,1,1,-0.4127283858996401,-0.32880223488740973,5,0,1081,Postgraduate,1,0,50,50,0
2668,50,1,0,50,2,about the same as today,250,0.9261636734008789,50,0,5,1,1,2,2,2,9,1,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,4,2,Owned,1,0,2,2,2,-0.8175992965698242,Other,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,1088,Primary (1-5),1,0,290,290,0
2848,38,0,0,30,2,about the same as today,145,0.3342134654521942,80,0,4,2,2,1,2,3.5,15,1,0,1,0,1,0,1,1,2,WhatsApp,0,son of household head,1,1,1,4,12,3,Owned,1,0,1,4,5,-0.8175992965698242,Earnings from trade,3,0,1,1.464520078998723,1.6207331401087366,1,0,5141,Intermediate,0,0,250,280,-30
2636,62,0,0,50,4,about the same as today,295,0.29955947399139404,90,0,5,1,2,2,2,11.5,16,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,2,16,4,Owned,1,0,1,3,5,-0.8175992965698242,Private job with a salary,3,0,1,-1.3513526183488216,-0.32880223488740973,3,0,4069,University,0,0,200,220,-20
2361,25,1,0,30,4,about the same as today,260,1.024659276008606,90,0,1,4,4,4,2,10.833333015441895,12.166666030883789,1,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,3,0,7,Rented,1,0,1,2,4,-0.06621140241622925,Daily labour,3,1,1,-0.4127283858996401,0.6459654526106634,2,0,1075,No formal education,1,0,260,260,0
3367,55,1,0,50,1,about the same as today,250,1.0249745845794678,100,0,2,1,1,1,1,13.333333015441895,9.5,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,8,2,Rented,0,0,1,3,3,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,2,1,2082,Middle (6-8),1,0,200,200,0
2648,41,0,0,50,5,about the same as today,235,0.8299804925918579,80,1,2,2,2,2,2,12,12,1,0,1,0,0,0,1,1,1,Facebook,0,son of household head,1,1,1,2,0,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,4,0,1,0.5258958465495415,0.6459654526106634,1,0,6084,No formal education,0,0,200,218,-18
3378,20,1,0,50,1,about the same as today,249,0.9390006065368652,100,0,4,1,2,1,1,12,10,0,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,5,1,Rented,0,0,0,2,2,-1.5689871311187744,Daily labour,4,1,1,-0.4127283858996401,-0.32880223488740973,2,0,2074,Primary (1-5),1,0,100,100,0
2658,38,0,0,50,5,about the same as today,240,0.7860465049743652,80,1,2,2,2,2,2,12,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,0,3,8,1,Owned,1,0,2,2,3,-0.8175992965698242,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6128,Middle (6-8),0,0,244,274,-30
2727,70,0,0,30,5,about the same as today,150,0.38022083044052124,80,1,3,2,2,2,2,13,11,1,0,1,1,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,1,5,2,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,1.464520078998723,0.6459654526106634,1,0,6143,Primary (1-5),0,0,200,208,-8
2698,30,0,1,40,2,about the same as today,305,0.34361234307289124,90,0,4,2,1,1,1,4,13.5,1,1,0,0,0,0,1,0,2,WhatsApp,0,son of household head,0,1,0,3,10,1,Owned,1,0,0,2,3,-0.8175992965698242,Daily labour,4,0,1,0.5258958465495415,0.6459654526106634,1,0,5070,Secondary/Matric,0,0,180,210,-30
3087,40,1,0,50,4,worse than today,235,0.810593843460083,90,1,2,4,2,2,4,10.5,11,1,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,8,10,2,Owned,1,0,2,2,5,-0.8175992965698242,Daily labour,3,1,1,-1.3513526183488216,-1.303569922385483,3,0,3086,Secondary/Matric,1,0,250,250,0
3186,28,0,0,50,1,about the same as today,249,0.9184589982032776,100,0,7,1,1,1,1,11.666666984558105,7.833333492279053,0,0,1,0,0,0,1,1,1,Facebook,0,head of household,0,1,0,3,5,1,Rented,1,0,1,3,3,-0.06621140241622925,Daily labour,4,1,1,-0.4127283858996401,-0.32880223488740973,1,0,2089,Primary (1-5),1,0,300,300,0
2784,63,0,1,50,5,worse than today,250,1.0249745845794678,90,0,3,1,1,4,2,3,8.5,1,1,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,4,8,2,Owned,1,0,2,3,5,-1.5689871311187744,Other,3,0,1,0.5258958465495415,0.6459654526106634,3,0,4094,Middle (6-8),1,0,190,230,-40
2596,40,0,0,50,2,worse than today,255,1.065474033355713,75,0,3,2,2,1,1,0,16.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,1,1,1,2,16,4,Owned,1,0,2,5,3,-1.5689871311187744,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5099,University,0,0,260,290,-30
3084,40,1,0,40,4,about the same as today,240,0.8491171002388,90,0,2,2,4,4,2,10.5,11,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,9,10,2,Owned,1,0,2,4,5,-0.06621140241622925,Daily labour,3,1,1,0.5258958465495415,0.6459654526106634,3,0,3088,Secondary/Matric,0,0,250,250,0
2760,43,0,0,60,5,worse than today,240,0.943975567817688,70,0,2,2,1,2,1,11.5,16,1,1,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,4,12,2,Owned,1,0,2,3,6,-1.5689871311187744,Private job with a salary,3,0,1,-1.3513526183488216,-1.303569922385483,3,0,4095,Intermediate,1,0,150,200,-50
2650,43,0,0,30,5,about the same as today,250,0.8604651093482971,70,1,2,4,2,2,2,11,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,4,8,1,Rented,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,1.464520078998723,0.6459654526106634,1,0,6129,Middle (6-8),0,0,210,233,-23
2600,50,0,0,50,4,better than today,245,0.9844750761985779,90,1,2,4,2,2,2,4,14.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,0,3,16,2,Owned,1,0,1,2,2,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5098,University,0,0,250,270,-20
2488,23,1,0,50,4,about the same as today,250,0.8604651093482971,100,1,0,2,2,1,1,11.166666030883789,9.833333015441895,0,0,1,1,0,0,2,1,1,Facebook,0,head of household,0,1,0,3,10,1,Owned someone else,0,1,1,3,4,0.685176432132721,Earnings from trade,2,1,1,-0.4127283858996401,-0.32880223488740973,2,0,9086,Secondary/Matric,1,0,350,350,0
3178,58,1,0,50,1,better than today,250,0.9261636734008789,100,0,2,1,1,1,1,10.166666030883789,9.333333015441895,0,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,0,1,Owned,0,0,1,2,4,-1.5689871311187744,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,2,1,2090,No formal education,1,1,185,185,0
2457,30,0,0,70,4,better than today,225,0.6744186282157898,60,0,6,2,2,1,2,10,10,1,0,0,0,0,0,0,1,1,Facebook,0,head of household,0,1,1,3,10,2,Owned,1,0,2,2,3,-1.5689871311187744,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1092,Secondary/Matric,1,0,100,100,0
2284,45,1,1,50,4,about the same as today,250,1.0590959787368774,50,0,5,2,2,1,1,0,7,1,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,0,3,0,2,Owned,1,0,2,2,3,-0.06621140241622925,Private job with self-employment,2,1,1,-0.4127283858996401,-0.32880223488740973,1,0,1103,Other,1,0,50,50,0
2656,24,0,0,40,4,better than today,240,1.4406778812408447,85,0,4,2,2,1,1,4,13.5,1,0,1,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,0,3,10,1,Owned,1,0,1,2,1,1.436564326286316,Current government job,3,0,1,0.5258958465495415,-0.32880223488740973,1,0,5112,Secondary/Matric,0,0,250,280,-30
2509,58,1,0,50,4,worse than today,235,0.7488372325897217,90,0,3,4,1,4,2,11.5,12.5,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,0,1,Owned,1,0,1,2,3,0.685176432132721,Daily labour,3,1,1,0.5258958465495415,0.6459654526106634,2,0,3095,No formal education,0,0,350,350,0
2670,25,0,0,20,5,about the same as today,151,0.38942229747772217,80,0,2,2,2,2,2,12,12,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,7,1,Owned,1,0,1,3,4,-0.06621140241622925,Private job with a salary,3,0,1,2.4031443114479045,2.5955008276068097,1,0,6145,Middle (6-8),0,0,193,202,-9
2644,40,0,0,40,4,worse than today,260,1.105973482131958,100,0,3,2,2,1,1,9,16,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,4,16,1,Owned,1,0,1,3,5,-0.06621140241622925,Current government job,3,0,1,1.464520078998723,-0.32880223488740973,3,0,4098,University,0,0,170,190,-20
2735,45,0,0,30,5,about the same as today,245,0.9844750761985779,80,1,2,2,2,2,2,11,11,1,0,1,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,1.464520078998723,1.6207331401087366,1,0,6096,Secondary/Matric,0,0,256,272,-16
2635,50,0,1,60,5,about the same as today,250,1.0249745845794678,90,0,1,1,1,2,1,10.5,15.5,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,0,1,Rented,0,0,0,2,3,-1.5689871311187744,Private job with a salary,4,0,1,-1.3513526183488216,-0.32880223488740973,2,0,4097,No formal education,1,0,250,280,-30
2621,43,0,0,40,4,worse than today,239,0.935875654220581,90,0,3,2,1,1,1,8,13.5,1,1,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,2,1,4,8,1,Owned,1,0,2,3,5,-0.8175992965698242,Current government job,3,0,1,0.5258958465495415,0.6459654526106634,2,0,4100,Middle (6-8),0,0,200,230,-30
2502,43,1,0,30,4,about the same as today,260,0.934883713722229,80,1,1,4,2,4,4,1,14.5,1,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,6,0,1,Owned,0,0,1,2,4,-0.8175992965698242,Earnings from trade,3,1,1,-1.3513526183488216,-0.32880223488740973,3,0,3091,No formal education,0,0,250,250,0
3125,32,1,0,50,5,worse than today,220,0.6950240135192871,70,1,5,2,2,2,2,1,11.5,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,1,1,1,4,10,1,Owned,1,0,1,2,5,-0.06621140241622925,Earnings from trade,3,1,1,0.5258958465495415,-1.303569922385483,2,0,3089,Secondary/Matric,1,1,300,300,0
2854,27,0,0,20,5,about the same as today,255,1.1002779006958008,90,1,2,4,4,4,2,2,11.5,1,1,0,0,0,0,1,1,1,Facebook,0,head of household,1,1,0,3,13,1,Owned,1,1,1,2,3,1.436564326286316,Private job with a salary,3,1,1,-0.4127283858996401,-1.303569922385483,3,1,3101,Other,1,0,350,350,0
2756,38,1,1,50,1,about the same as today,250,1.0590959787368774,100,0,0,1,1,1,1,10.666666030883789,9.333333015441895,0,0,1,1,0,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,8,3,Owned,0,0,0,6,3,-0.8175992965698242,Earnings from trade,3,1,1,-0.4127283858996401,-0.32880223488740973,3,1,2104,Middle (6-8),1,0,280,280,0
2402,30,1,1,70,4,better than today,240,0.7860465049743652,60,0,7,1,1,1,1,9,8,1,0,1,0,0,0,1,1,2,Facebook,0,head of household,0,1,1,3,5,2,Rented,1,0,2,2,4,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,2,0,1095,Primary (1-5),1,0,180,180,0
2727,48,0,1,50,4,better than today,255,1.5932202339172363,85,0,2,2,1,1,2,2,15.5,1,1,0,1,0,0,1,0,2,WhatsApp,0,son of household head,1,1,1,2,8,4,Rented,1,0,1,3,3,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5117,Middle (6-8),0,0,220,250,-30
2566,31,0,1,50,5,about the same as today,270,1.745762586593628,80,0,1,1,2,2,2,9,15.5,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,3,0,3,Rented,1,0,0,2,3,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,0.6459654526106634,2,1,4119,No formal education,0,0,200,220,-20
2596,65,0,0,50,5,worse than today,235,1.3898303508758545,70,0,1,1,2,1,2,11,14.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,4,10,1,Owned,1,0,2,2,5,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,1.6207331401087366,3,1,4118,Secondary/Matric,0,0,150,180,-30
2560,50,0,0,50,4,about the same as today,150,0.38022083044052124,99,1,2,4,4,4,4,1.5,10.5,1,1,0,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,18,2,Owned,1,1,1,4,4,2.939340114593506,Private job with a salary,1,1,1,-0.4127283858996401,-0.32880223488740973,3,1,3115,Postgraduate,1,1,270,270,0
2692,35,0,0,50,5,about the same as today,245,1.4915252923965454,80,1,1,2,2,2,2,12,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,1,6120,Secondary/Matric,0,0,218,234,-16
2572,35,0,0,70,4,better than today,230,0.8943684101104736,70,1,6,1,1,1,1,0,9,1,0,0,0,0,1,1,1,1,Facebook,0,head of household,1,1,1,2,12,1,Owned,1,1,1,2,4,0.685176432132721,Earnings from trade,2,1,1,-1.3513526183488216,-0.32880223488740973,3,0,1106,Intermediate,1,0,120,120,0
2719,25,0,0,30,5,about the same as today,260,1.644067645072937,70,1,3,2,2,2,2,10,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,4,12,2,Owned,1,1,1,3,3,2.1879522800445557,Private job with a salary,2,0,1,0.5258958465495415,-0.32880223488740973,1,1,6116,Intermediate,1,0,233,252,-19
2591,50,0,0,40,4,worse than today,265,1.6949150562286377,90,0,3,1,1,2,1,9.5,16,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,8,2,Owned,1,0,2,2,4,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,2,1,4117,Middle (6-8),0,0,160,200,-40
2724,39,0,0,40,4,about the same as today,257,1.6135591268539429,75,0,4,2,2,1,2,2,16,1,0,0,1,0,0,1,0,2,WhatsApp,0,head of household,0,1,1,6,8,2,Owned,1,0,1,3,3,-0.06621140241622925,Earnings from trade,3,0,1,1.464520078998723,0.6459654526106634,1,1,5120,Middle (6-8),0,0,175,200,-25
2815,34,0,0,40,5,about the same as today,255,0.8976744413375854,70,1,2,4,2,2,2,11,11,1,0,1,1,0,0,1,1,1,WhatsApp,0,son of household head,1,2,1,4,10,1,Without rent,1,0,2,3,3,-0.8175992965698242,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,1,6121,Secondary/Matric,0,0,234,265,-31
2775,50,0,0,50,5,about the same as today,240,1.4406778812408447,80,1,2,2,2,2,2,12,11,1,0,0,0,0,0,1,1,1,WhatsApp,0,son of household head,1,1,1,1,10,2,Owned,1,0,1,2,2,-0.06621140241622925,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,1,1,6114,Secondary/Matric,1,0,200,228,-28
2805,40,0,0,50,5,about the same as today,260,0.934883713722229,80,1,3,4,4,2,2,11,10,1,0,0,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,2,10,3,Without rent,1,0,1,3,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,-0.32880223488740973,1,0,6122,Secondary/Matric,0,0,260,282,-22
2280,30,0,1,40,4,about the same as today,245,1.0179141759872437,80,1,2,4,4,2,2,2.5,11,1,0,0,1,0,0,1,1,1,Facebook,0,head of household,0,1,1,1,10,2,Owned,1,1,2,2,4,0.685176432132721,Private job with a salary,3,1,1,-1.3513526183488216,0.6459654526106634,3,1,3106,Secondary/Matric,0,0,250,250,0
2644,36,0,0,40,2,about the same as today,240,0.7860465049743652,85,1,2,2,2,2,2,5,14.5,1,0,1,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,8,1,Without rent,1,0,1,2,2,0.685176432132721,Current government job,3,0,1,1.464520078998723,1.6207331401087366,1,0,5121,Middle (6-8),0,0,250,290,-40
2757,35,1,1,50,1,about the same as today,249,1.0508596897125244,100,0,5,1,1,1,1,10.666666030883789,9.333333015441895,0,0,0,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,8,1,Owned,0,0,1,2,4,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,3,1,2105,Middle (6-8),1,0,310,310,0
2565,50,1,0,60,5,about the same as today,150,0.38022083044052124,70,1,2,5,4,4,4,3.5,11.5,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,12,2,Owned,1,1,1,3,3,0.685176432132721,Private job with a salary,2,1,1,-1.3513526183488216,-1.303569922385483,2,1,3113,Intermediate,1,0,350,350,0
