duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,yrs_educ_formal_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,dem_q7_baseline,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif
2802,30,0,0,50,5,about the same as today,270,1.1025307178497314,100,0,2,1,2,1,1,10.5,13,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,2,8,1,Owned,1,0,1,1,4,0.685176432132721,Private job with a salary,3,0,0,-0.4127283858996401,0.6459654526106634,2,0,4086,Middle (6-8),0,1,190,160,30
2937,65,0,0,80,4,about the same as today,250,1.0249745845794678,50,1,5,1,2,2,2,9,8,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,2,5,1,Rented,1,0,1,1,1,2.1879522800445557,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1085,Primary (1-5),1,1,220,220,0
3407,30,1,1,50,4,better than today,240,0.943975567817688,100,1,0,2,1,1,1,14,10.5,1,0,1,1,1,0,3,1,2,WhatsApp,0,head of household,1,1,0,2,18,2,Owned someone else,0,1,2,3,3,-0.06621140241622925,Private job with self-employment,2,1,0,-0.4127283858996401,-0.32880223488740973,3,0,2084,Postgraduate,1,1,183,183,0
3417,50,1,0,50,1,better than today,260,1.024659276008606,100,0,1,1,1,1,1,12.333333969116211,9.166666984558105,0,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,2,1,1,Owned,0,0,0,2,2,-1.5689871311187744,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2072,Primary (1-5),1,0,310,310,0
2937,37,0,1,50,1,about the same as today,245,0.9844750761985779,60,0,4,1,2,2,1,0,11,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,3,5,2,Without rent,1,0,1,2,2,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1084,Primary (1-5),1,1,80,80,0
2535,55,0,1,50,4,worse than today,240,0.943975567817688,70,1,1,4,4,4,1,11,11,0,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,2,5,1,Owned,1,0,1,1,4,0.685176432132721,Daily labour,3,1,0,0.5258958465495415,-0.32880223488740973,3,0,3078,Primary (1-5),1,1,250,250,0
3143,27,1,0,100,4,about the same as today,249,1.0168746709823608,100,1,0,2,1,4,2,12,6.5,1,0,0,1,0,0,2,1,1,WhatsApp,0,head of household,0,1,0,2,12,1,Owned,0,0,1,2,3,-0.8175992965698242,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2076,Intermediate,1,1,380,380,0
2627,35,0,0,60,4,worse than today,260,1.024659276008606,80,0,2,1,2,2,1,10.5,14,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,0,2,12,1,Owned,1,0,1,2,5,-0.06621140241622925,Private job with a salary,3,0,0,-1.3513526183488216,-0.32880223488740973,3,0,4084,Intermediate,1,1,280,250,30
2816,60,0,1,50,4,about the same as today,255,0.9857234954833984,75,1,3,4,2,2,2,8,10.5,1,1,0,0,0,0,1,0,2,WhatsApp,0,head of household,0,1,0,2,8,1,Rented,1,0,1,3,3,-0.06621140241622925,Other,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5085,Middle (6-8),0,1,270,240,30
2536,40,0,1,30,5,worse than today,230,0.862976610660553,80,0,4,2,2,2,1,2,12,0,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,7,5,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,4,1,0,-1.3513526183488216,-1.303569922385483,2,0,3079,Primary (1-5),1,1,300,300,0
2605,35,0,0,50,4,about the same as today,230,0.7910447120666504,70,0,0,1,1,1,1,1.5,15,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,10,1,Owned,1,0,2,3,5,-1.5689871311187744,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,2,0,4085,Secondary/Matric,0,1,270,220,50
2363,20,0,1,50,4,about the same as today,260,1.024659276008606,60,1,5,4,4,4,1,2,11.5,0,0,0,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,5,10,2,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,1,0,-1.3513526183488216,-1.303569922385483,2,0,1071,Secondary/Matric,1,1,150,150,0
2729,26,0,0,30,5,better than today,250,0.7584993839263916,70,1,2,2,2,2,2,11,11,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,2,5,1,Owned,1,0,2,3,4,-0.8175992965698242,Daily labour,4,0,0,1.464520078998723,0.6459654526106634,1,0,6078,Primary (1-5),0,1,218,200,18
2594,45,0,0,50,5,about the same as today,235,0.8299804925918579,80,0,4,2,1,2,1,11,10,0,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,4,1,Owned,0,0,1,2,2,-0.06621140241622925,Daily labour,2,1,0,-0.4127283858996401,-0.32880223488740973,1,0,3072,Primary (1-5),1,1,300,300,0
2361,30,1,1,70,4,worse than today,270,1.1025307178497314,80,0,3,2,2,2,2,0,13,1,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,4,0,6,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,2,1,0,0.5258958465495415,0.6459654526106634,2,0,1074,No formal education,0,1,220,220,0
2675,25,0,0,30,5,better than today,145,0.3342134654521942,90,0,2,2,2,2,2,13,11,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,1,1,1,2,3,1.436564326286316,Earnings from trade,3,0,0,1.464520078998723,1.6207331401087366,1,0,6144,Secondary/Matric,0,1,226,204,22
2629,30,0,0,40,2,better than today,305,0.34361234307289124,90,0,2,2,2,1,1,3,14.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,1,1,1,5,10,2,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,0,0.5258958465495415,-0.32880223488740973,1,0,5068,Secondary/Matric,1,1,200,175,25
1795,38,1,1,50,4,about the same as today,235,0.9034760594367981,80,1,2,4,2,4,1,2,11.5,1,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,2,10,1,Owned,1,1,1,21,3,1.436564326286316,Earnings from trade,3,1,0,-1.3513526183488216,-1.303569922385483,2,0,3081,Secondary/Matric,1,1,250,250,0
2815,48,0,0,50,4,worse than today,170,0.5642502903938293,70,1,4,2,2,2,2,5.5,12,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,3,10,1,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5145,Secondary/Matric,0,1,225,200,25
2561,50,1,1,50,1,about the same as today,249,0.8530232310295105,100,0,3,1,1,1,1,11.5,10,0,0,1,1,0,0,2,0,0,WhatsApp,0,head of household,0,1,0,2,10,3,Owned,0,1,2,6,6,-0.06621140241622925,Earnings from trade,2,1,0,-0.4127283858996401,-0.32880223488740973,3,0,2095,Secondary/Matric,1,1,100,100,0
3129,40,0,0,50,1,about the same as today,270,1.1869724988937378,100,0,4,1,1,1,1,12.5,8,0,0,1,0,0,0,3,1,0,WhatsApp,0,head of household,1,2,0,2,5,1,Owned,0,0,1,2,4,-0.8175992965698242,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,2078,Primary (1-5),1,1,175,175,0
1794,42,0,1,60,4,worse than today,240,0.943975567817688,90,0,4,2,2,2,1,13.5,14,0,1,0,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,2,10,2,Owned,1,1,1,3,3,4.442115783691406,Daily labour,2,1,0,0.5258958465495415,-1.303569922385483,2,0,3082,Secondary/Matric,1,1,350,350,0
3085,30,1,1,30,4,about the same as today,260,1.003210186958313,80,0,3,2,2,2,2,10,12,1,1,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,4,0,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,2,1,0,0.5258958465495415,-1.303569922385483,2,0,3087,No formal education,1,1,200,200,0
2957,35,0,1,70,4,better than today,240,0.943975567817688,80,0,6,2,1,2,2,9,9,1,0,1,1,0,0,2,1,0,WhatsApp,0,head of household,0,1,1,1,4,1,Rented,1,0,2,2,3,-0.06621140241622925,Daily labour,3,1,0,-1.3513526183488216,-0.32880223488740973,1,0,1082,Primary (1-5),1,1,350,350,0
2631,52,0,0,50,4,about the same as today,290,0.27753305435180664,85,1,3,4,2,2,2,2.8333334922790527,15.166667938232422,1,0,0,0,1,0,1,1,1,WhatsApp,0,son of household head,1,1,0,2,18,1,Owned,1,0,1,2,5,-0.06621140241622925,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,2,0,5066,Postgraduate,0,1,250,210,40
2824,55,0,0,40,5,better than today,150,0.38022083044052124,90,1,2,2,2,2,2,9,8,1,0,0,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,0,2,6,1,Owned,1,0,1,2,3,-0.06621140241622925,Current government job,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6142,Middle (6-8),0,1,276,235,41
2682,43,0,1,50,4,worse than today,310,0.36563876271247864,100,0,3,1,2,1,2,11,14,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,2,8,1,Owned,1,0,1,2,4,-0.06621140241622925,Private job with a salary,3,0,0,-0.4127283858996401,0.6459654526106634,2,0,4068,Middle (6-8),1,1,250,200,50
2664,26,0,0,20,5,better than today,220,0.6950240135192871,60,0,7,1,2,1,1,0,10,1,0,1,1,0,0,1,1,1,Facebook,0,head of household,0,1,1,1,8,1,Owned,1,0,0,2,3,-1.5689871311187744,Private job with a salary,2,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1089,Middle (6-8),1,1,80,80,0
2608,35,0,0,70,4,about the same as today,235,0.7488372325897217,70,0,3,1,2,1,2,2.5,16,1,0,0,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,4,8,1,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,-1.3513526183488216,-1.303569922385483,2,0,4125,Middle (6-8),1,1,200,180,20
2532,40,0,1,50,1,better than today,250,0.8604651093482971,100,0,4,1,1,1,1,12.666667938232422,8.833333969116211,0,0,0,0,1,0,2,0,0,WhatsApp,0,head of household,0,1,0,2,8,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2094,Middle (6-8),1,1,180,180,0
2647,58,0,0,50,5,about the same as today,247,0.9234262704849243,70,1,2,2,2,2,2,9,8,1,0,1,1,0,0,1,1,2,WhatsApp,0,head of household,0,1,0,2,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,2,0,0,-1.3513526183488216,-0.32880223488740973,1,0,6089,Secondary/Matric,1,1,206,192,14
2753,46,0,0,50,4,worse than today,230,0.7910447120666504,80,0,3,1,2,2,1,11,16,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,5,10,3,Owned,1,0,1,2,6,-0.06621140241622925,Private job with a salary,3,0,0,-0.4127283858996401,-0.32880223488740973,3,0,4089,Secondary/Matric,1,1,270,250,20
2669,25,0,0,50,5,about the same as today,290,0.27753305435180664,80,0,1,1,1,1,2,10.5,14,1,1,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,5,10,3,Owned,1,0,2,3,7,-1.5689871311187744,Earnings from trade,3,0,0,-1.3513526183488216,-0.32880223488740973,2,0,4066,Secondary/Matric,1,1,200,150,50
2665,60,0,0,50,5,about the same as today,260,0.934883713722229,80,1,2,4,2,2,2,7,11,1,0,0,1,0,0,1,1,1,WhatsApp,0,head of household,1,1,0,2,10,1,Owned,1,0,1,2,2,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6127,Secondary/Matric,0,1,236,213,23
1793,60,0,1,50,4,worse than today,250,1.0249745845794678,75,0,4,2,2,2,2,11,12,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,2,3,2,Owned,1,1,1,3,4,2.939340114593506,Daily labour,2,1,0,0.5258958465495415,0.6459654526106634,2,0,3084,Primary (1-5),0,1,200,200,0
3391,22,1,0,50,1,better than today,270,1.1869724988937378,100,0,3,1,1,1,1,13.5,10.5,0,0,1,0,0,0,2,0,1,Facebook,0,head of household,1,1,0,2,10,1,Rented,1,0,1,2,2,-0.06621140241622925,Private job with a salary,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2081,Secondary/Matric,1,1,180,180,0
2638,40,0,0,50,5,worse than today,280,0.23348017036914825,80,0,2,1,2,1,2,3,15,1,0,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,3,10,1,Owned,1,0,1,2,5,-0.06621140241622925,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,4070,Secondary/Matric,1,1,190,130,60
2628,34,0,0,50,4,better than today,289,0.2731277644634247,75,0,3,2,1,1,1,2,17,1,0,1,0,0,0,1,0,2,WhatsApp,0,Other,1,1,1,4,12,3,Rented,1,0,0,2,3,-0.8175992965698242,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,2,1,5069,Intermediate,0,1,290,250,40
2346,26,0,0,0,4,better than today,235,0.9034760594367981,60,0,6,2,1,1,1,10,10,1,0,1,1,0,0,1,1,2,Facebook,0,head of household,0,1,1,3,10,1,Owned,1,0,2,3,3,-0.8175992965698242,Daily labour,2,1,0,-0.4127283858996401,-0.32880223488740973,2,0,1078,Secondary/Matric,1,1,120,120,0
2639,40,0,0,40,2,about the same as today,255,0.9857234954833984,90,0,3,2,2,1,2,5,13.5,1,0,1,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,6,10,1,Owned,1,1,1,2,3,0.685176432132721,Current government job,3,0,0,0.5258958465495415,1.6207331401087366,1,0,5082,Secondary/Matric,0,1,230,200,30
2673,30,0,0,70,4,better than today,200,0.5409309267997742,50,0,7,1,2,1,1,9,9,1,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,2,5,2,Rented,1,0,2,2,1,-0.06621140241622925,Daily labour,4,1,0,-1.3513526183488216,-2.278337609883556,1,0,1086,Primary (1-5),1,1,150,150,0
2400,65,1,0,70,4,about the same as today,240,0.7860465049743652,90,1,2,4,2,1,2,1,14.5,0,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,0,2,6,1,Owned,1,1,1,2,3,0.685176432132721,Earnings from trade,3,1,0,0.5258958465495415,0.6459654526106634,2,0,3100,Middle (6-8),0,1,300,300,0
2823,52,0,0,50,4,better than today,165,0.5182428956031799,75,1,3,2,2,2,2,4,14,1,0,0,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,12,1,Rented,1,0,1,2,2,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5144,Intermediate,0,1,260,220,40
2696,65,0,0,30,5,worse than today,265,0.9720930457115173,95,0,1,2,1,1,1,8,16,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,0,2,5,1,Owned,0,0,0,2,3,-1.5689871311187744,Current government job,3,0,0,1.464520078998723,-0.32880223488740973,2,0,4123,Primary (1-5),0,1,250,200,50
2630,35,0,0,30,4,about the same as today,300,0.32158589363098145,80,0,4,2,1,1,1,3,13.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,10,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5067,Secondary/Matric,0,1,265,230,35
2846,45,0,0,30,4,better than today,235,0.810593843460083,75,0,7,2,1,1,1,2,7.5,1,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,2,8,2,Owned,1,0,1,2,3,0.685176432132721,Daily labour,4,1,0,0.5258958465495415,-0.32880223488740973,1,0,1090,Middle (6-8),1,1,320,320,0
3174,40,1,0,50,1,about the same as today,270,1.080256700515747,80,0,3,1,1,1,1,10.5,9,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,2,10,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,1,2088,Secondary/Matric,1,1,145,145,0
2438,40,0,0,40,4,about the same as today,255,0.8976744413375854,75,0,2,4,4,4,4,11.5,12,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,1,1,1,5,10,1,Owned,1,0,1,3,4,0.685176432132721,Daily labour,3,1,0,0.5258958465495415,-1.303569922385483,2,0,3096,Secondary/Matric,1,1,200,200,0
2568,40,1,0,50,1,about the same as today,249,0.8530232310295105,100,0,0,1,1,1,1,8.833333969116211,8.166666984558105,0,0,1,1,1,0,2,1,1,WhatsApp,0,head of household,0,1,0,2,8,1,Rented,0,0,1,2,3,0.685176432132721,Earnings from trade,4,1,0,-0.4127283858996401,-0.32880223488740973,2,0,2093,Middle (6-8),1,1,100,100,0
2650,40,0,1,40,4,worse than today,240,0.7860465049743652,80,0,3,1,2,2,1,10,14,1,0,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,1,0,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,1.464520078998723,-0.32880223488740973,1,0,4122,No formal education,0,1,200,150,50
2520,28,0,0,80,1,better than today,245,1.0179141759872437,70,0,7,2,1,1,1,0.5,9.5,1,0,0,0,0,1,1,1,1,Facebook,0,head of household,0,1,1,3,10,2,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,4,1,0,-0.4127283858996401,-1.303569922385483,1,0,1109,Secondary/Matric,1,1,150,150,0
2654,43,0,0,40,2,about the same as today,255,1.5932202339172363,75,0,3,2,2,1,2,2.5,15.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,0,2,8,2,Owned,1,0,1,2,2,-0.06621140241622925,Private job with a salary,4,0,0,0.5258958465495415,0.6459654526106634,1,0,5113,Middle (6-8),0,1,260,220,40
2426,65,0,0,40,4,better than today,250,0.8604651093482971,60,0,7,1,1,1,2,9,9,0,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,0,2,3,3,Rented,1,0,3,3,4,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1093,Primary (1-5),1,1,300,300,0
1792,28,1,0,50,4,about the same as today,235,0.9034760594367981,90,0,1,4,4,4,1,1,12,1,1,0,0,0,0,1,1,1,Facebook,0,head of household,0,1,1,1,18,1,Owned,1,1,1,2,4,2.939340114593506,Earnings from trade,1,1,0,0.5258958465495415,0.6459654526106634,4,0,3085,Postgraduate,0,1,300,300,0
2710,55,0,0,40,5,better than today,235,0.9034760594367981,70,1,2,2,2,2,1,10,10.5,1,0,1,1,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,3,10,2,Owned,1,1,2,2,3,0.685176432132721,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6097,Secondary/Matric,0,1,208,193,15
2482,20,1,1,50,1,about the same as today,259,0.9274418354034424,100,0,1,1,1,1,1,11.166666030883789,8.833333015441895,0,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,2,8,1,Owned someone else,1,0,1,2,4,-0.06621140241622925,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,3,0,9089,Middle (6-8),1,1,200,200,0
2852,32,0,0,40,4,worse than today,163,0.49983999133110046,85,0,3,2,1,1,1,4,14.5,1,0,0,1,0,0,1,0,2,WhatsApp,0,son of household head,1,1,1,4,16,2,Owned,1,0,1,3,3,-0.8175992965698242,Private job with a salary,3,0,0,2.4031443114479045,2.5955008276068097,2,0,5142,University,0,1,230,200,30
2321,28,1,0,50,4,about the same as today,260,0.934883713722229,80,0,4,1,1,2,2,1,11.5,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,2,0,1,Rented,1,1,1,2,2,0.685176432132721,Daily labour,3,1,0,-1.3513526183488216,-1.303569922385483,3,0,3097,No formal education,1,1,200,200,0
2601,19,0,0,30,4,about the same as today,250,1.0249745845794678,80,0,4,1,1,1,1,5,13.5,1,0,1,0,1,0,1,1,2,WhatsApp,0,son of household head,0,1,0,2,8,1,Owned,1,0,0,2,2,-0.8175992965698242,Daily labour,4,0,0,1.464520078998723,2.5955008276068097,1,0,5097,Middle (6-8),0,1,250,220,30
2573,30,1,1,50,4,about the same as today,250,0.8604651093482971,100,0,0,1,1,1,1,10.833333015441895,9.666666030883789,0,0,1,0,0,0,2,1,1,Facebook,0,head of household,0,1,0,2,10,1,Rented,1,0,1,2,2,-0.06621140241622925,Daily labour,4,1,0,-0.4127283858996401,-0.32880223488740973,3,0,2091,Secondary/Matric,1,1,135,135,0
2310,37,0,0,70,4,better than today,249,1.0508596897125244,70,0,7,1,2,2,1,1,8,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,4,0,1,Owned,1,0,1,2,4,1.436564326286316,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1101,No formal education,1,1,300,300,0
2507,23,0,0,50,4,worse than today,240,0.7860465049743652,90,0,4,2,4,1,2,11,12.5,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,2,7,1,Rented,0,0,1,2,3,-0.8175992965698242,Daily labour,2,1,0,0.5258958465495415,-1.303569922385483,3,0,3092,Middle (6-8),1,1,300,300,0
2431,40,0,0,40,5,about the same as today,260,0.934883713722229,80,1,1,2,2,2,2,12,10,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,8,1,Rented,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6130,Middle (6-8),0,1,257,228,29
2595,22,1,0,60,4,about the same as today,255,0.8976744413375854,75,0,4,2,4,1,2,10.5,10,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,2,12,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,2,1,0,-1.3513526183488216,-1.303569922385483,3,0,3094,Intermediate,1,1,300,300,0
2824,34,0,0,50,4,worse than today,250,1.0249745845794678,80,0,1,1,2,1,1,10,16,1,0,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,2,16,1,Rented,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,0,-0.4127283858996401,-1.303569922385483,3,0,4091,University,1,1,250,200,50
2447,58,0,0,50,1,better than today,249,0.8530232310295105,100,0,3,1,1,1,1,13.5,12,0,0,1,1,0,0,2,0,0,WhatsApp,0,head of household,0,1,0,2,10,1,Owned,0,0,1,2,3,-0.8175992965698242,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,9087,Secondary/Matric,1,1,280,280,0
2779,50,0,0,30,5,about the same as today,260,1.644067645072937,70,1,2,2,2,2,2,10,8,1,0,1,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,4,10,4,Without rent,1,0,2,3,3,-0.8175992965698242,Current government job,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6113,Secondary/Matric,0,1,250,237,13
2489,37,0,0,30,4,about the same as today,240,0.943975567817688,80,0,4,2,1,2,1,3,14.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,5,8,2,Owned,1,0,1,3,2,-0.06621140241622925,Private job with a salary,3,0,0,2.4031443114479045,2.5955008276068097,1,0,5100,Middle (6-8),0,1,200,180,20
2748,42,0,0,40,5,about the same as today,255,1.5932202339172363,80,1,2,2,2,2,2,9,10,1,0,1,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,3,5,1,Without rent,1,0,1,3,2,-0.06621140241622925,Current government job,3,0,0,1.464520078998723,1.6207331401087366,1,0,6112,Primary (1-5),0,1,265,225,40
2892,40,1,1,80,2,about the same as today,245,0.8232558369636536,70,1,6,2,1,1,1,0,8.5,1,0,0,0,0,1,1,1,1,Facebook,0,head of household,0,1,1,1,12,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,1,0,-1.3513526183488216,-0.32880223488740973,1,0,1099,Intermediate,1,1,180,180,0
2558,68,1,1,50,1,about the same as today,220,0.812004566192627,60,0,6,1,2,2,1,1,8,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,1,1,0,2,Owned,1,0,1,2,2,-0.06621140241622925,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1110,No formal education,1,1,250,250,0
2506,60,1,0,40,4,better than today,245,0.8232558369636536,80,0,1,4,2,4,4,1,11.5,1,1,0,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,1,5,2,Owned,1,1,1,2,4,-0.06621140241622925,Earnings from trade,1,1,0,0.5258958465495415,0.6459654526106634,2,0,3093,Primary (1-5),0,1,275,275,0
2838,43,0,0,30,4,worse than today,260,1.105973482131958,100,0,2,2,2,1,2,9,14,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,1,10,1,Owned,1,0,1,2,5,-0.06621140241622925,Current government job,3,0,0,1.464520078998723,1.6207331401087366,2,0,4093,Secondary/Matric,0,1,170,150,20
2444,50,0,0,50,2,better than today,220,0.6372092962265015,50,0,4,2,1,1,2,9,8,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,0,2,Rented,1,0,0,2,3,-0.8175992965698242,Daily labour,3,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1100,No formal education,1,1,240,240,0
2480,50,1,0,50,1,better than today,250,0.8604651093482971,100,0,3,1,1,1,1,11.5,10.5,0,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,2,8,1,Rented,1,0,1,2,3,0.685176432132721,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,0,9090,Middle (6-8),1,1,300,300,0
2751,48,0,0,50,5,about the same as today,250,1.542372703552246,70,1,1,2,2,2,2,11,10,1,0,0,0,0,0,1,1,1,WhatsApp,0,son of household head,1,1,1,2,10,1,Without rent,1,0,1,1,2,0.685176432132721,Current government job,4,0,0,0.5258958465495415,0.6459654526106634,1,0,6111,Secondary/Matric,0,1,247,215,32
2693,32,0,0,50,5,about the same as today,250,1.0249745845794678,80,1,3,2,2,2,2,11,11,1,0,0,0,0,0,1,1,1,WhatsApp,0,son of household head,1,1,1,2,10,2,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6098,Secondary/Matric,0,1,225,209,16
