duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif,dem_q7_baseline
2642,36,0,0,40,5,about the same as today,248,1.0426232814788818,70,1,2,2,2,2,2,11,9,1,0,0,0,0,0,1,1,1,WhatsApp,0,son of household head,1,1,1,2,1,Owned,1,0,1,3,3,-0.06621140241622925,Private job with a salary,3,0,0,0.5258958465495415,-0.32880223488740973,1,1,6136,0,1,240,226,14,Secondary/Matric
2715,46,0,0,50,4,about the same as today,242,0.8009302616119385,85,0,4,2,2,1,1,5,14,1,0,0,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,4,Owned,1,0,2,4,4,-1.5689871311187744,Daily labour,3,0,0,0.5258958465495415,-0.32880223488740973,1,0,5127,0,1,240,200,40,Primary (1-5)
2368,60,1,0,30,5,worse than today,160,0.24691516160964969,80,0,3,2,2,2,2,2,2,1,1,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,1,1,3,4,2.939340114593506,Other,2,1,0,-1.3513526183488216,0.6459654526106634,3,1,3122,1,1,200,200,0,University
2351,25,1,0,40,5,worse than today,155,0.20794905722141263,90,1,3,2,2,2,1,1,10,0,0,0,0,0,0,1,0,1,Facebook,1,head of household,0,1,1,1,2,Owned,1,1,1,4,4,2.1879522800445557,Earnings from trade,2,1,0,0.5258958465495415,0.6459654526106634,3,1,3124,0,1,300,300,0,Postgraduate
2189,50,0,0,70,4,worse than today,155,0.20794905722141263,95,1,2,5,4,2,1,3,13,1,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,1,2,Owned,1,1,1,4,4,2.1879522800445557,Private job with a salary,2,1,1,-1.3513526183488216,0.6459654526106634,3,1,3130,0,0,200,200,0,University
2536,28,1,0,50,1,about the same as today,155,0.42622819542884827,100,0,2,1,1,1,1,10.5,9.5,0,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,1,1,0,3,0.685176432132721,Earnings from trade,2,1,1,-0.4127283858996401,-0.32880223488740973,2,0,2114,1,0,200,200,0,Secondary/Matric
2689,55,1,0,50,1,better than today,154,0.2001558393239975,100,0,6,1,1,2,1,12.5,10,0,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,0,1,1,4,3,0.685176432132721,Earnings from trade,3,1,0,-0.4127283858996401,-0.32880223488740973,2,1,2122,1,1,150,150,0,Middle (6-8)
2718,55,0,0,50,4,better than today,302,0.33039647340774536,70,1,2,2,2,2,2,12,13,1,0,1,0,0,1,1,1,2,WhatsApp,0,head of household,0,1,1,2,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,4,0,1,-0.4127283858996401,0.6459654526106634,1,1,6069,0,0,192,208,-16,No formal education
2377,18,0,0,60,4,better than today,125,0.1501840353012085,60,0,6,2,1,2,1,0,9,0,0,1,0,0,0,1,1,2,Facebook,1,head of household,0,1,1,4,1,Owned,1,1,1,2,3,1.436564326286316,Earnings from trade,2,1,0,-0.4127283858996401,-0.32880223488740973,1,0,1119,1,1,310,310,0,Middle (6-8)
2063,27,0,1,40,4,worse than today,145,0.13001686334609985,80,1,2,2,2,4,2,0.5,10.5,1,0,0,0,0,1,1,1,1,Facebook,0,head of household,1,1,1,1,2,Owned,1,1,1,4,4,2.1879522800445557,Earnings from trade,2,1,0,1.464520078998723,-0.32880223488740973,2,1,3129,0,1,250,250,0,Secondary/Matric
2572,37,0,0,50,4,better than today,305,0.34361234307289124,75,0,2,1,1,1,1,3,14,1,0,1,0,0,0,1,0,2,WhatsApp,0,son of household head,1,1,1,5,2,Owned,1,0,2,5,6,-0.8175992965698242,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5064,0,0,175,210,-35,Primary (1-5)
2586,23,0,1,40,1,about the same as today,300,0.32158589363098145,90,1,3,2,1,1,1,3.5,13.5,1,1,1,0,0,1,1,1,2,WhatsApp,0,son of household head,1,1,1,7,3,Owned,1,0,3,5,7,-1.5689871311187744,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,0,5065,0,1,260,220,40,University
2189,45,1,0,60,5,better than today,160,0.24691516160964969,90,1,1,4,4,2,2,1.5,10,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,2,Owned,1,1,1,4,4,1.436564326286316,Earnings from trade,3,1,0,0.5258958465495415,-1.303569922385483,2,1,3126,1,1,350,350,0,Middle (6-8)
3104,45,0,1,50,1,better than today,160,0.24691516160964969,100,0,3,1,1,1,1,10.5,8.5,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,0,0,1,2,3,-1.5689871311187744,Daily labour,4,1,0,-0.4127283858996401,-0.32880223488740973,2,1,2116,1,1,150,150,0,No formal education
2102,50,1,0,50,4,about the same as today,155,0.20794905722141263,70,0,2,4,4,2,1,1.5,11,0,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,1,Rented,1,1,1,2,4,0.685176432132721,Earnings from trade,3,1,0,-0.4127283858996401,-1.303569922385483,2,1,3128,1,1,250,250,0,Secondary/Matric
2733,35,1,1,50,1,about the same as today,155,0.20794905722141263,100,0,5,1,1,1,1,10.5,7.5,0,0,1,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,1,1,2,3,0.685176432132721,Private job with a salary,3,1,0,-0.4127283858996401,-0.32880223488740973,3,0,2123,1,1,100,100,0,Secondary/Matric
2346,44,1,0,70,4,about the same as today,145,0.13001686334609985,80,1,2,4,2,4,1,1,11,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,2,1,Rented,1,1,1,2,3,1.436564326286316,Private job with a salary,3,1,0,-1.3513526183488216,-1.303569922385483,3,1,3125,1,1,250,250,0,Secondary/Matric
2814,43,0,0,40,4,better than today,165,0.28588125109672546,80,0,4,2,2,2,2,4,13.5,1,0,1,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,1,1,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5157,0,0,180,200,-20,Secondary/Matric
2749,45,0,0,50,4,about the same as today,257,0.912558138370514,75,0,4,2,2,2,2,4,15.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,1,2,Owned,1,0,1,3,4,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5130,0,0,240,270,-30,Primary (1-5)
2551,19,0,0,0,1,better than today,300,0.32158589363098145,80,0,3,2,2,1,2,3.5,13.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,0,1,1,6,5,Owned,1,0,3,5,6,-1.5689871311187744,Earnings from trade,3,0,1,2.4031443114479045,2.5955008276068097,2,0,5063,0,0,250,290,-40,Intermediate
2689,41,0,0,30,5,about the same as today,290,0.27753305435180664,70,1,2,4,2,2,1,11,12,1,0,0,0,0,1,1,1,1,WhatsApp,0,son of household head,1,1,1,3,2,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,3,0,0,-0.4127283858996401,0.6459654526106634,1,1,6061,0,1,230,206,24,Secondary/Matric
2586,53,0,0,50,4,about the same as today,287,0.26431718468666077,85,1,4,4,2,2,1,3,14.5,1,0,0,0,0,1,1,1,1,WhatsApp,0,son of household head,1,1,1,1,1,Owned,1,1,1,2,6,1.436564326286316,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5061,0,0,240,270,-30,Secondary/Matric
2518,52,0,0,40,5,about the same as today,246,1.0261505842208862,70,1,2,2,2,2,2,10,10,1,0,1,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,-0.32880223488740973,1,1,6137,0,1,210,190,20,No formal education
2693,35,0,0,40,2,about the same as today,242,0.9932050108909608,80,1,3,4,2,1,1,3,15,1,0,0,0,1,0,1,1,2,WhatsApp,0,son of household head,0,1,1,4,6,Owned,1,1,3,12,7,2.1879522800445557,Private job with a salary,3,0,1,0.5258958465495415,-0.32880223488740973,2,0,5131,0,0,250,290,-40,Secondary/Matric
2705,33,0,0,30,2,better than today,235,0.935550332069397,90,1,3,4,2,1,1,2,15.5,1,0,1,1,0,0,1,0,2,WhatsApp,0,son of household head,1,1,1,2,1,Owned,1,1,1,3,5,2.939340114593506,Earnings from trade,3,0,1,2.4031443114479045,1.6207331401087366,2,1,5134,0,0,185,210,-25,Intermediate
2747,45,0,0,50,2,worse than today,255,0.8976744413375854,80,1,3,4,2,2,2,4,16,1,0,1,0,0,0,1,0,2,WhatsApp,0,head of household,0,1,1,3,1,Rented,1,0,1,2,4,-0.8175992965698242,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,1,5129,0,1,200,180,20,Primary (1-5)
2939,43,0,0,30,5,about the same as today,255,1.1002779006958008,70,1,2,4,2,2,2,10,12,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,1,1,Owned,1,1,1,2,3,3.690727949142456,Private job with a salary,3,0,0,1.464520078998723,0.6459654526106634,1,0,6131,0,1,232,209,23,University
2731,40,0,0,40,2,about the same as today,242,0.9932050108909608,80,1,3,2,2,2,1,4,13.5,1,0,0,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,-0.32880223488740973,1,0,5136,0,1,285,250,35,Primary (1-5)
2618,35,0,1,50,5,worse than today,255,1.1002779006958008,50,0,2,1,2,1,1,11,16,1,1,1,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,2,1,Rented,0,0,1,1,3,-0.06621140241622925,Daily labour,3,0,1,-1.3513526183488216,-0.32880223488740973,2,1,4140,1,0,160,190,-30,No formal education
2827,54,0,0,50,5,about the same as today,245,1.0179141759872437,80,1,3,4,2,2,2,10,11,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,2,2,Owned,1,1,1,1,4,3.690727949142456,Earnings from trade,3,0,1,0.5258958465495415,-0.32880223488740973,1,1,6133,0,0,200,216,-16,University
2802,27,0,0,40,4,better than today,259,1.1332234144210815,90,0,2,4,4,2,1,12,15.5,1,0,0,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,3,1,Rented,1,0,0,2,2,-0.06621140241622925,Daily labour,4,0,0,0.5258958465495415,-0.32880223488740973,1,1,5138,0,1,240,200,40,Middle (6-8)
2676,38,0,1,40,4,worse than today,158,0.23132871091365817,90,0,2,1,2,2,1,10,15,1,0,1,0,0,1,1,1,1,WhatsApp,1,son of household head,1,2,1,3,2,Owned,1,0,2,3,5,-0.8175992965698242,Daily labour,3,0,0,1.464520078998723,0.6459654526106634,2,1,4152,0,1,260,220,40,Primary (1-5)
2743,19,0,0,30,4,about the same as today,231,0.9026047587394714,85,0,4,2,2,1,2,4,14.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,0,3,1,Rented,1,0,1,2,2,-0.06621140241622925,Daily labour,4,0,1,2.4031443114479045,2.5955008276068097,1,0,5137,0,0,240,270,-30,Primary (1-5)
2682,72,0,1,50,5,worse than today,164,0.2780880331993103,100,0,1,2,1,2,1,8,15,1,0,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,5,3,Owned,1,0,2,3,5,-0.8175992965698242,Private job with a salary,3,0,1,-0.4127283858996401,0.6459654526106634,2,0,4153,1,0,200,220,-20,Middle (6-8)
2611,31,0,0,40,4,worse than today,167,0.3014676868915558,100,0,3,1,2,2,1,10.5,15,1,1,1,0,0,1,1,1,1,WhatsApp,1,son of household head,1,3,1,1,4,Owned,1,0,1,2,5,-0.8175992965698242,Current government job,3,0,0,1.464520078998723,0.6459654526106634,3,1,4154,0,1,170,150,20,Postgraduate
2694,52,0,0,50,4,about the same as today,275,1.265005588531494,80,0,1,2,1,2,1,10,16,1,1,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,0,3,2,Owned,1,0,1,2,5,-0.06621140241622925,Private job with a salary,4,0,1,-0.4127283858996401,-1.303569922385483,1,1,4135,1,0,150,190,-40,No formal education
2702,42,0,0,50,4,about the same as today,231,0.9026047587394714,85,0,4,2,2,2,2,2,16,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,2,1,Owned,1,1,1,4,5,2.939340114593506,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,2,1,5132,0,1,230,200,30,Postgraduate
2703,45,0,0,50,4,better than today,234,0.9273139238357544,70,0,2,2,4,2,2,2,15.5,1,0,0,0,0,0,1,0,2,WhatsApp,0,son of household head,1,1,1,2,3,Owned,1,1,2,6,5,2.1879522800445557,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,2,0,5133,0,0,210,260,-50,University
2811,50,0,0,50,4,worse than today,232,0.910841166973114,70,1,4,2,4,2,2,2,15,1,0,1,0,0,0,1,0,1,WhatsApp,0,head of household,0,1,1,8,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5140,0,0,220,260,-40,Intermediate
2592,30,0,0,60,5,worse than today,148,0.15339651703834534,80,0,2,1,1,2,1,1,16,1,1,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,4,1,Rented,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,1,-1.3513526183488216,-2.278337609883556,2,1,4155,1,0,200,250,-50,Primary (1-5)
2722,65,0,0,50,5,about the same as today,265,1.1826417446136477,80,1,1,4,2,2,2,11,11,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,1,1,0,3,1,Owned,1,1,1,2,3,2.1879522800445557,Current government job,3,0,0,-0.4127283858996401,1.6207331401087366,1,1,6135,0,1,195,180,15,University
2658,60,0,0,50,5,about the same as today,150,0.16898295283317566,70,1,3,2,2,2,2,9,7,1,0,0,0,0,0,1,1,1,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,1,1,4,4,0.685176432132721,Current government job,3,0,0,0.5258958465495415,0.6459654526106634,1,1,6160,0,1,242,219,23,University
2616,36,0,0,50,4,about the same as today,265,1.1826417446136477,80,0,2,2,2,2,1,10,15,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,3,1,Rented,1,0,0,2,3,-0.8175992965698242,Daily labour,3,0,1,-0.4127283858996401,0.6459654526106634,3,1,4138,0,0,230,250,-20,Primary (1-5)
2800,36,0,0,40,5,about the same as today,265,1.1826417446136477,70,1,2,4,2,2,2,11,11,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,2,2,Owned,1,1,2,4,5,2.1879522800445557,Private job with a salary,2,0,1,0.5258958465495415,0.6459654526106634,1,1,6134,0,0,236,258,-22,Postgraduate
2658,55,0,1,50,5,worse than today,250,0.8604651093482971,90,0,1,2,1,2,1,10,15,1,1,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,3,Owned,1,0,2,3,5,-1.5689871311187744,Daily labour,3,0,0,-0.4127283858996401,0.6459654526106634,2,1,4128,0,1,160,140,20,No formal education
2629,48,0,0,30,4,worse than today,235,0.935550332069397,70,0,4,1,1,1,2,8.5,13.5,1,1,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,1,Rented,1,0,1,2,5,-0.8175992965698242,Daily labour,3,0,0,1.464520078998723,0.6459654526106634,3,0,4139,0,1,230,200,30,Secondary/Matric
2773,47,0,0,50,5,about the same as today,260,1.141459822654724,80,1,1,4,4,2,2,13,12,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,2,1,Owned,1,1,1,2,4,1.436564326286316,Earnings from trade,3,0,1,0.5258958465495415,-0.32880223488740973,1,0,6132,1,0,212,236,-24,Secondary/Matric
2670,24,0,0,20,5,about the same as today,155,0.20794905722141263,70,0,1,2,2,2,2,11,9,1,0,1,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,1,1,4,4,1.436564326286316,Private job with a salary,3,0,1,2.4031443114479045,2.5955008276068097,1,0,6158,0,0,202,218,-16,University
2687,44,0,0,40,5,about the same as today,150,0.16898295283317566,90,1,3,2,2,2,2,10,10,1,0,1,0,0,0,1,1,1,Facebook,0,son of household head,1,1,1,1,1,Owned,1,0,1,3,4,-0.06621140241622925,Daily labour,3,0,0,1.464520078998723,1.6207331401087366,1,0,6157,0,1,210,200,10,Middle (6-8)
2701,40,0,0,40,4,worse than today,259,1.1332234144210815,80,0,4,2,2,2,2,4,13.5,1,0,0,0,1,0,1,1,2,WhatsApp,0,son of household head,1,2,1,4,2,Owned,1,1,2,4,5,1.436564326286316,Private job with a salary,3,0,1,0.5258958465495415,-0.32880223488740973,2,1,5135,0,0,220,250,-30,Postgraduate
2663,40,0,0,40,5,better than today,160,0.24691516160964969,90,0,2,2,2,2,2,11,12,1,0,0,0,0,0,1,1,1,Facebook,0,head of household,0,1,1,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,1.464520078998723,1.6207331401087366,1,0,6159,0,1,235,216,19,Middle (6-8)
2577,45,0,0,50,2,worse than today,143,0.4735938608646393,80,1,4,2,2,2,2,4,13.5,1,0,0,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,3,Owned,1,0,2,3,3,-0.8175992965698242,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5173,0,0,200,240,-40,Middle (6-8)
2535,60,0,0,60,2,better than today,120,0.2869522273540497,80,0,6,1,1,2,1,2,7.5,1,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,1,2,2,Owned,1,1,2,3,5,0.685176432132721,Earnings from trade,2,0,0,-0.4127283858996401,-0.32880223488740973,1,0,1153,1,1,390,390,0,Secondary/Matric
2573,45,0,0,40,5,better than today,145,0.4942035675048828,70,1,1,2,2,2,2,9.5,16,1,0,0,0,0,0,1,1,2,WhatsApp,0,head of household,0,1,1,3,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,-0.4127283858996401,-0.32880223488740973,1,0,6175,1,1,210,200,10,Secondary/Matric
2643,28,0,0,50,4,worse than today,157,0.4446311593055725,90,0,2,2,1,2,2,10.5,15,1,0,1,0,0,1,1,1,1,WhatsApp,1,son of household head,1,1,1,5,4,Owned,1,0,2,3,7,-1.5689871311187744,Daily labour,3,0,1,-0.4127283858996401,-0.32880223488740973,3,1,4146,1,0,190,220,-30,Intermediate
2766,25,0,0,50,5,about the same as today,155,0.42622819542884827,80,0,2,2,2,2,2,12,11,1,0,1,0,0,0,1,1,2,WhatsApp,0,son of household head,1,1,1,4,2,Rented,1,0,2,3,5,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6148,0,0,209,226,-17,No formal education
2543,40,0,0,50,5,better than today,155,0.5972520709037781,60,1,3,2,2,2,2,13,11,1,0,0,0,0,1,1,1,1,WhatsApp,0,head of household,0,1,1,4,2,Rented,1,0,1,2,2,-0.06621140241622925,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,1,0,6173,1,0,212,240,-28,No formal education
2665,40,0,1,50,1,about the same as today,154,0.08492203056812286,100,0,3,1,1,1,1,11.333333969116213,9,0,0,0,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,0,0,2,4,5,-0.8175992965698242,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,2128,1,1,200,200,0,Secondary/Matric
2651,40,1,1,50,1,about the same as today,155,0.0789799615740776,100,0,7,1,1,1,1,12.5,10.5,0,0,1,0,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,4,-0.06621140241622925,Daily labour,3,0,0,-0.4127283858996401,-0.32880223488740973,3,0,2127,1,1,70,70,0,Postgraduate
2343,27,0,0,80,4,better than today,110,0.32863616943359375,50,0,7,1,1,2,1,2,10,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,1,1,0,3,1,Owned,1,1,1,2,3,1.436564326286316,Earnings from trade,3,1,1,-1.3513526183488216,-4.227872984879702,1,0,1134,1,0,150,150,0,Middle (6-8)
3403,35,1,0,50,4,worse than today,155,0.3032402992248535,80,1,4,4,2,4,1,1,11,0,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,4,1,Owned,1,1,1,2,3,0.685176432132721,Earnings from trade,2,0,0,0.5258958465495415,-2.278337609883556,2,0,3137,1,1,300,300,0,No formal education
2471,40,0,1,50,1,better than today,154,0.30773550271987915,100,0,7,1,1,1,1,0,12.666666984558104,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,1,1,1,Owned someone else,1,0,0,2,1,-0.06621140241622925,Earnings from trade,5,0,0,-0.4127283858996401,-0.32880223488740973,1,0,2133,1,1,200,200,0,No formal education
2848,33,1,0,30,4,about the same as today,155,0.8721691370010376,100,1,1,5,5,4,1,1.5,10.5,1,0,0,1,0,0,1,1,1,Facebook,0,head of household,1,2,1,3,2,Owned,1,1,1,4,4,2.939340114593506,Current government job,2,1,0,0.5258958465495415,0.6459654526106634,3,0,3145,0,1,350,350,0,Postgraduate
2631,32,0,1,60,4,worse than today,245,1.0179141759872437,60,0,3,1,1,1,1,10,14.5,1,0,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,4,1,Rented,1,0,1,2,4,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,-1.303569922385483,2,0,4137,1,0,170,200,-30,No formal education
3083,40,0,0,50,4,about the same as today,155,0.0789799615740776,90,1,2,4,2,4,2,1,10,0,1,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,4,1,Owned,1,1,1,2,3,1.436564326286316,Earnings from trade,2,0,0,0.5258958465495415,1.6207331401087366,4,1,3131,0,1,200,200,0,Secondary/Matric
2849,42,0,0,40,2,about the same as today,145,0.3342134654521942,85,0,4,2,1,2,1,6,8,1,0,1,0,1,0,1,0,2,WhatsApp,0,head of household,0,1,1,2,1,Rented,1,0,1,2,4,-0.06621140241622925,Current government job,3,0,1,1.464520078998723,2.5955008276068097,2,0,5148,0,0,250,290,-40,Middle (6-8)
3181,42,1,0,50,5,about the same as today,150,0.1086902841925621,80,0,1,4,2,2,2,10.333333015441896,10.833333015441896,1,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,0,1,2,3,0.685176432132721,Daily labour,2,0,1,-0.4127283858996401,0.6459654526106634,2,1,3133,0,0,200,200,0,No formal education
2678,26,0,0,50,4,about the same as today,162,0.26250159740448,80,0,1,1,2,2,1,11,15,1,1,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,1,2,Owned,0,0,0,2,5,-1.5689871311187744,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,2,0,4151,0,0,230,260,-30,Secondary/Matric
2664,35,1,1,100,1,about the same as today,155,0.0789799615740776,100,0,6,2,1,1,1,11.5,9,0,0,1,1,1,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,3,0,2129,1,0,250,250,0,University
2440,35,1,1,50,1,about the same as today,154,0.30773550271987915,100,0,7,1,1,1,1,10.166666984558104,9.333333969116213,0,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,0,0,1,2,2,-0.8175992965698242,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,3,1,2132,1,1,210,210,0,Secondary/Matric
2313,55,1,1,70,4,better than today,120,0.4494212865829468,70,0,6,2,1,1,2,2.8333332538604736,8.833333015441895,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Rented,1,0,2,2,3,-0.8175992965698242,Earnings from trade,3,1,0,-1.3513526183488216,-2.278337609883556,1,0,1131,1,1,390,390,0,Secondary/Matric
2661,45,0,1,50,1,about the same as today,160,0.04926963895559311,100,0,4,1,1,1,1,12,8.5,0,0,1,0,0,0,2,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,1,0,1,2,3,0.685176432132721,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,2,0,2130,1,0,100,100,0,Secondary/Matric
2567,24,0,0,40,5,about the same as today,155,0.5972520709037781,70,1,2,2,2,2,2,10,11,1,0,1,1,0,0,1,1,2,WhatsApp,0,son of household head,0,1,0,3,2,Owned,1,0,1,3,3,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,-0.32880223488740973,1,1,6171,1,0,200,218,-18,Intermediate
3182,40,1,0,40,4,worse than today,155,0.0789799615740776,90,0,3,2,4,2,1,10.5,10,0,0,1,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,2,2,Rented,1,0,1,3,5,0.685176432132721,Daily labour,3,0,1,-1.3513526183488216,0.6459654526106634,3,0,3134,1,0,250,250,0,Middle (6-8)
2810,48,1,1,50,1,about the same as today,154,0.8600906729698181,100,0,7,1,1,1,1,14,8.5,0,0,0,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,3,4,-0.8175992965698242,Daily labour,3,1,1,-0.4127283858996401,-0.32880223488740973,3,0,2139,1,0,225,225,0,Secondary/Matric
2591,47,0,0,50,4,about the same as today,146,0.5045084357261658,85,0,2,4,4,1,1,5,13.5,1,0,0,0,0,0,1,0,1,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,5174,0,0,180,210,-30,Secondary/Matric
2897,42,0,0,30,4,better than today,170,0.5642502903938293,80,1,3,2,4,1,1,3,13.5,1,0,0,1,0,0,1,0,2,WhatsApp,0,head of household,0,1,1,5,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,2.4031443114479045,1.6207331401087366,1,1,5149,0,0,185,220,-35,Middle (6-8)
2925,35,1,0,80,4,worse than today,150,0.8117765784263611,90,1,3,2,4,4,4,1,12.5,0,0,0,0,0,1,1,1,1,Facebook,0,head of household,0,1,1,3,1,Owned,1,1,1,3,3,0.685176432132721,Earnings from trade,2,1,0,-0.4127283858996401,0.6459654526106634,2,1,3144,0,1,250,250,0,Middle (6-8)
2297,26,0,0,90,4,better than today,90,0.08706596493721008,90,0,7,1,2,1,1,10,8,1,0,1,1,0,0,1,1,1,Facebook,0,head of household,0,1,0,3,1,Rented,1,0,1,2,2,-0.06621140241622925,Daily labour,3,1,0,-1.3513526183488216,-2.278337609883556,1,0,1135,1,1,120,120,0,Secondary/Matric
